snomedcode,term_snomed,category,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
191472007#,Wernicke-Korsakov syndrome,AlcoholConsumptionLevel3,575175012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191473002#,Alcohol amnestic syndrome NOS (disorder),AlcoholConsumptionLevel3,575176013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191474008#,Alcoholic dementia: [other] or [NOS],AlcoholConsumptionLevel3,575177016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191479003#,Other alcoholic psychosis (disorder),AlcoholConsumptionLevel3,575182011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191481001#,Other alcoholic psychosis NOS (disorder),AlcoholConsumptionLevel3,575185013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191482008#,Alcoholic psychosis NOS (disorder),AlcoholConsumptionLevel3,575186014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191803009#,"Acute alcoholic intoxication, unspecified, in alcoholism (disorder)",AlcoholConsumptionLevel3,575540017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191807005#,Acute alcoholic intoxication in alcoholism NOS (disorder),AlcoholConsumptionLevel3,575544014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191809008#,Unspecified chronic alcoholism (disorder),AlcoholConsumptionLevel3,575546011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191814007#,Chronic alcoholism NOS (disorder),AlcoholConsumptionLevel3,575553019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191815008#,Alcohol dependence syndrome NOS (disorder),AlcoholConsumptionLevel3,575554013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191881009#,"Nondependent alcohol abuse, unspecified (disorder)",AlcoholConsumptionLevel3,575627015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191885000#,Nondependent alcohol abuse NOS (disorder),AlcoholConsumptionLevel3,575631014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192206005#,[X]Mental and behavioral disorders due to use of alcohol (disorder),AlcoholConsumptionLevel3,575992019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192207001#,[X]Mental and behavioral disorders due to use of alcohol: acute intoxication (disorder),AlcoholConsumptionLevel3,575993012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192208006#,[X]Mental and behavioral disorders due to use of alcohol: harmful use (disorder),AlcoholConsumptionLevel3,575994018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192209003#,[X] (Mental and behavioural disorders due to use of alcohol: dependence syndrome) or (chronic alcoholism [& (addiction) or (dipsomania)]),AlcoholConsumptionLevel3,575995017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192210008#,[X]Mental and behavioral disorders due to use of alcohol: withdrawal state (disorder),AlcoholConsumptionLevel3,575996016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192211007#,[X]Mental and behavioral disorders due to use of alcohol: withdrawal state with delirium (disorder),AlcoholConsumptionLevel3,575997013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192212000#,[X] Mental and behavioural disorders due to use of alcohol: psychotic disorder (& [hallucinosis] or [jealousy] or [paranoia] or [psychosis NOS]),AlcoholConsumptionLevel3,575998015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192213005#,[X]Mental and behavioral disorders due to use of alcohol: amnesic syndrome (disorder),AlcoholConsumptionLevel3,575999011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192214004#,[X] (Mental and behavioural disorders due to use of alcohol: residual and late-onset psychotic disorder) or (chronic alcoholic brain syndrome [& dementia NOS]),AlcoholConsumptionLevel3,576000013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192215003#,[X]Mental and behavioral disorders due to use of alcohol: other mental and behavioral disorders (disorder),AlcoholConsumptionLevel3,576001012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192216002#,[X]Mental and behavioral disorders due to use of alcohol: unspecified mental and behavioral disorder (disorder),AlcoholConsumptionLevel3,576002017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192875004#,Alcoholic cerebellar degeneration [Ambiguous],AlcoholConsumptionLevel3,576702010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
193243001#,Alcoholic myopathy,AlcoholConsumptionLevel3,577109016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
195478001#,Oesophageal varices in alcoholic cirrhosis of the liver,AlcoholConsumptionLevel3,579582011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197281007#,Alcoholic fibrosis and sclerosis of liver,AlcoholConsumptionLevel3,581636016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197283005#,Alcoholic hepatic failure,AlcoholConsumptionLevel3,581639011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197290000#,(Cirrhosis - non alcoholic) or (portal cirrhosis),AlcoholConsumptionLevel3,581647011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197313001#,Chronic alcoholic hepatitis,AlcoholConsumptionLevel3,581672011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197463007#,Alcohol-induced chronic pancreatitis,AlcoholConsumptionLevel3,581843012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
223126001#,[X]Alcohol deterrents causing adverse effects in therapeutic use (finding),AlcoholConsumptionLevel3,610111010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
230442005#,Alcohol-induced epilepsy [Ambiguous],AlcoholConsumptionLevel3,618249015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
231463001#,Alcoholic dementia NOS (disorder),AlcoholConsumptionLevel3,619398019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
266467008#,Alcoholic cirrhosis of liver (disorder),AlcoholConsumptionLevel3,658967018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
266537000#,(Cirrhosis &/or chronic liver dis) or (alcoholic liver disease),AlcoholConsumptionLevel3,659045013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268615009#,Other alcoholic dementia (disorder),AlcoholConsumptionLevel3,661375011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268639004#,Chronic alcoholism [Ambiguous],AlcoholConsumptionLevel3,661404013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268683008#,[X]Mental and behavioral disorders due to use of alcohol: dependence syndrome (disorder),AlcoholConsumptionLevel3,661452015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268684002#,[X]Mental and behavioral disorders due to use of alcohol: psychotic disorder (disorder),AlcoholConsumptionLevel3,661454019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268685001#,[X]Mental and behavioral disorders due to use of alcohol: residual and late-onset psychotic disorder (disorder),AlcoholConsumptionLevel3,661455018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268745002#,(Alcoholic psychosis: [Korsakov's] or [other]) or (withdrawal syndrome - alcohol),AlcoholConsumptionLevel3,661522013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268764008#,Alcohol dependence syndrome (& [dipsomania]),AlcoholConsumptionLevel3,661543014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
274517002#,Alcoholism detoxication center (environment),AlcoholConsumptionLevel3,667282018#,1,0,1,5564291000006118#,Alcoholism detoxication centre,^ESCTAL556429,NA,410336016,NA,31
274517002#,Alcoholism detoxication center (environment),AlcoholConsumptionLevel3,667282018#,1,0,1,5564301000006117#,Alcoholism detoxication center,^ESCTAL556430,NA,410335017,NA,31
300992002#,Alcohol-induced cerebellar ataxia (disorder),AlcoholConsumptionLevel3,696735013#,1,0,1,5887581000006113#,Alcohol-induced cerebellar ataxia,^ESCTAL588758,NA,442200018,NA,31
304606004#,Ethanol abuse,AlcoholConsumptionLevel3,700935010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316322002#,[V]Alcohol rehabilitation (context-dependent category),AlcoholConsumptionLevel3,713306016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316494009#,[V]Alcohol abuse counselling and surveillance (context-dependent category),AlcoholConsumptionLevel3,713497015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
38670004#,Patient referral for alcoholism rehabilitation (procedure),AlcoholConsumptionLevel3,774977013#,1,0,1,3122331000006110#,Patient referral for alcoholism rehabilitation,^ESCTPA312233,NA,64351016,NA,40
61144001#,Alcohol-induced psychotic disorder with delusions (disorder),AlcoholConsumptionLevel3,800174015#,1,0,1,3493491000006118#,Alcohol-induced psychotic disorder with delusions,^ESCTAL349349,NA,101606018,NA,31
61144001#,Alcohol-induced psychotic disorder with delusions (disorder),AlcoholConsumptionLevel3,800174015#,1,0,1,3493501000006114#,Alcohol induced psychosis with delusions,^ESCTAL349350,NA,2951840012,NA,31
62213004#,Combined alcohol and drug rehabilitation (regime/therapy)(procedure),AlcoholConsumptionLevel3,801361014#,1,0,1,3510721000006113#,Combined alcohol and drug rehabilitation,^ESCTCO351072,NA,103391017,NA,31
79578000#,Alcohol paranoia (disorder),AlcoholConsumptionLevel3,820643012#,1,0,1,3794201000006119#,Alcohol induced paranoia,^ESCTAL379420,NA,2951839010,NA,31
79578000#,Alcohol paranoia (disorder),AlcoholConsumptionLevel3,820643012#,1,0,1,3794181000006115#,Alcohol paranoia,^ESCTAL379418,NA,132023011,NA,31
79578000#,Alcohol paranoia (disorder),AlcoholConsumptionLevel3,820643012#,1,0,1,3794191000006117#,Alcoholic jealousy,^ESCTAL379419,NA,132024017,NA,31
192211007#,"[X]Delirium tremens, alcohol-induced",AlcoholConsumptionLevel3,1222252018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192213005#,"[X]Korsakov's psychosis, alcohol-induced",AlcoholConsumptionLevel3,1222253011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
62213004#,Combined alcohol and drug rehabilitation (regime/therapy),AlcoholConsumptionLevel3,1470211015#,1,0,1,3510721000006113#,Combined alcohol and drug rehabilitation,^ESCTCO351072,NA,103391017,NA,31
20093000#,Alcohol rehabilitation and detoxification (regime/therapy),AlcoholConsumptionLevel3,1470971015#,1,0,1,2819381000006112#,Alcohol rehabilitation and detoxification,^ESCTAL281938,NA,33815017,NA,31
23915005#,Combined alcohol and drug rehabilitation and detoxification (regime/therapy),AlcoholConsumptionLevel3,1471914014#,1,0,1,2881581000006119#,Combined alcohol and drug rehabilitation and detoxification,^ESCTCO288158,NA,40167017,NA,31
87106005#,Combined alcohol and drug detoxification (regime/therapy),AlcoholConsumptionLevel3,1472679010#,1,0,1,3916281000006114#,Combined alcohol and drug detoxification,^ESCTCO391628,NA,144444016,NA,31
235894003#,Alcoholic cirrhosis of liver,AlcoholConsumptionLevel3,1495082015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
235894003#,Alcoholic cirrhosis,AlcoholConsumptionLevel3,1495083013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316494009#,[V]Alcohol abuse counseling and surveillance,AlcoholConsumptionLevel3,2469486014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316494009#,[V]Alcohol abuse counselling and surveillance (situation),AlcoholConsumptionLevel3,2612185011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316322002#,[V]Alcohol rehabilitation (situation),AlcoholConsumptionLevel3,2612237019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316494009#,[V]Alcohol abuse counseling and surveillance (situation),AlcoholConsumptionLevel3,2689639017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268745002#,(Alcoholic psychosis: [Korsakov's] or [other]) or (withdrawal syndrome - alcohol) (disorder),AlcoholConsumptionLevel3,2711598013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268764008#,Alcohol dependence syndrome (& [dipsomania]) (disorder),AlcoholConsumptionLevel3,2712583013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192875004#,Alcoholic cerebellar degeneration (disorder),AlcoholConsumptionLevel3,2714319015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155809006#,(Cirrhosis &/or chronic liver dis) or (alcoholic liver disease) (disorder),AlcoholConsumptionLevel3,2714746010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154854002#,(Alcoholic psychosis: [Korsakov's] or [other]) or (withdrawal syndrome - alcohol) (disorder),AlcoholConsumptionLevel3,2715274010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
268639004#,Chronic alcoholism (disorder),AlcoholConsumptionLevel3,2716801016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191474008#,Alcoholic dementia: [other] or [NOS] (disorder),AlcoholConsumptionLevel3,2717315015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197290000#,(Cirrhosis - non alcoholic) or (portal cirrhosis) (disorder),AlcoholConsumptionLevel3,2717528011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197283005#,Alcoholic hepatic failure (disorder),AlcoholConsumptionLevel3,2720165017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155811002#,Alcoholic cirrhosis of liver (disorder),AlcoholConsumptionLevel3,2721104011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197312006#,Alcoholic hepatitis (disorder),AlcoholConsumptionLevel3,2721149014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154908007#,Alcohol dependence syndrome (& [dipsomania]) (disorder),AlcoholConsumptionLevel3,2721239019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197281007#,Alcoholic fibrosis and sclerosis of liver (disorder),AlcoholConsumptionLevel3,2721519019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197313001#,Chronic alcoholic hepatitis (disorder),AlcoholConsumptionLevel3,2721879017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137979003#,Very heavy drinker (finding),AlcoholConsumptionLevel3,2723402013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192214004#,[X] (Mental and behavioural disorders due to use of alcohol: residual and late-onset psychotic disorder) or (chronic alcoholic brain syndrome [& dementia NOS]) (disorder),AlcoholConsumptionLevel3,2725127014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137957008#,Heavy drinker - 7-9u/day (finding),AlcoholConsumptionLevel3,2726217015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137978006#,Heavy drinker (finding),AlcoholConsumptionLevel3,2727163010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191472007#,Wernicke-Korsakov syndrome (disorder),AlcoholConsumptionLevel3,2727689014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137967003#,Ex-very heavy drinker - greater than 9 units/day (finding),AlcoholConsumptionLevel3,2727892011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
138416005#,Alcoholics anonymous (qualifier value),AlcoholConsumptionLevel3,2729761014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
230442005#,Alcohol-induced epilepsy (disorder),AlcoholConsumptionLevel3,2733212011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
266537000#,(Cirrhosis &/or chronic liver dis) or (alcoholic liver disease) (disorder),AlcoholConsumptionLevel3,2733246012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
151253000#,Alcohol detoxification (procedure),AlcoholConsumptionLevel3,2737041011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
138737003#,H/O: alcoholism (situation),AlcoholConsumptionLevel3,2737199010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
151723006#,Alcoholism detoxication centre (environment),AlcoholConsumptionLevel3,2737960018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155352001#,Alcohol-induced heart muscle disease (disorder),AlcoholConsumptionLevel3,2739010016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155083006#,Alcohol-related polyneuropathy (disorder),AlcoholConsumptionLevel3,2739329019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154852003#,Alcoholic psychoses (disorder),AlcoholConsumptionLevel3,2740979016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
304606004#,Ethanol abuse (finding),AlcoholConsumptionLevel3,2741746015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
195478001#,Oesophageal varices in alcoholic cirrhosis of the liver (disorder),AlcoholConsumptionLevel3,2746441010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
160597007#,Heavy drinker (finding),AlcoholConsumptionLevel3,2748363014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
123050003#,Alcohol-induced polyneuropathy (disorder),AlcoholConsumptionLevel3,2749483018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
75393009#,Alcoholic cirrhosis of liver (disorder),AlcoholConsumptionLevel3,2750777018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
190504000#,Alcohol-induced pseudo-Cushing's syndrome (disorder),AlcoholConsumptionLevel3,2751314011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
193243001#,Alcoholic myopathy (disorder),AlcoholConsumptionLevel3,2751410015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
160598002#,Very heavy drinker (finding),AlcoholConsumptionLevel3,2753764014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137958003#,Very heavy drinker - greater than 9 units/day (finding),AlcoholConsumptionLevel3,2754099014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137966007#,Ex-heavy drinker - (7-9u/day) (finding),AlcoholConsumptionLevel3,2754866013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
191470004#,Korsakov psychosis (disorder),AlcoholConsumptionLevel3,2757379015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154853008#,Delirium tremens (disorder),AlcoholConsumptionLevel3,2758820010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197463007#,Alcohol-induced chronic pancreatitis (disorder),AlcoholConsumptionLevel3,2760750013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
192209003#,[X] (Mental and behavioural disorders due to use of alcohol: dependence syndrome) or (chronic alcoholism [& (addiction) or (dipsomania)]) (disorder),AlcoholConsumptionLevel3,2763344016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
79578000#,Alcohol induced paranoia,AlcoholConsumptionLevel3,2951839010#,1,0,1,3794201000006119#,Alcohol induced paranoia,^ESCTAL379420,NA,2951839010,NA,31
79578000#,Alcohol induced paranoia,AlcoholConsumptionLevel3,2951839010#,1,0,1,3794181000006115#,Alcohol paranoia,^ESCTAL379418,NA,132023011,NA,31
79578000#,Alcohol induced paranoia,AlcoholConsumptionLevel3,2951839010#,1,0,1,3794191000006117#,Alcoholic jealousy,^ESCTAL379419,NA,132024017,NA,31
61144001#,Alcohol induced psychosis with delusions,AlcoholConsumptionLevel3,2951840012#,1,0,1,3493491000006118#,Alcohol-induced psychotic disorder with delusions,^ESCTAL349349,NA,101606018,NA,31
61144001#,Alcohol induced psychosis with delusions,AlcoholConsumptionLevel3,2951840012#,1,0,1,3493501000006114#,Alcohol induced psychosis with delusions,^ESCTAL349350,NA,2951840012,NA,31
154211000119108#,Chronic pancreatitis due to chronic alcoholism,AlcoholConsumptionLevel3,3008826016#,1,0,1,8048151000006113#,Chronic pancreatitis due to chronic alcoholism,^ESCTCH804815,NA,3008826016,NA,31
154211000119108#,Chronic pancreatitis due to chronic alcoholism (disorder),AlcoholConsumptionLevel3,3008840015#,1,0,1,8048151000006113#,Chronic pancreatitis due to chronic alcoholism,^ESCTCH804815,NA,3008826016,NA,31
711118008#,Facilitation of alcohol abuse recovery (procedure),AlcoholConsumptionLevel3,3047451011#,1,0,1,7683281000006111#,Facilitation of alcohol abuse recovery,^ESCTFA768328,NA,3047473016,NA,31
711118008#,Facilitation of alcohol abuse recovery,AlcoholConsumptionLevel3,3047473016#,1,0,1,7683281000006111#,Facilitation of alcohol abuse recovery,^ESCTFA768328,NA,3047473016,NA,31
1082611000119101#,Ascites due to alcoholic hepatitis (disorder),AlcoholConsumptionLevel3,3079222010#,1,0,1,8458751000006119#,Ascites due to alcoholic hepatitis,^ESCTAS845875,NA,3079223017,NA,31
1082611000119101#,Ascites due to alcoholic hepatitis,AlcoholConsumptionLevel3,3079223017#,1,0,1,8458751000006119#,Ascites due to alcoholic hepatitis,^ESCTAS845875,NA,3079223017,NA,31
1082621000119108#,Hepatic coma due to alcoholic liver failure (disorder),AlcoholConsumptionLevel3,3079246015#,1,0,1,8458771000006112#,Hepatic coma due to alcoholic liver failure,^ESCTHE845877,NA,3079247012,NA,31
1082621000119108#,Hepatic coma due to alcoholic liver failure,AlcoholConsumptionLevel3,3079247012#,1,0,1,8458771000006112#,Hepatic coma due to alcoholic liver failure,^ESCTHE845877,NA,3079247012,NA,31
1085021000119106#,Hepatic ascites due to chronic alcoholic hepatitis (disorder),AlcoholConsumptionLevel3,3079255017#,1,0,1,8462171000006115#,Hepatic ascites due to chronic alcoholic hepatitis,^ESCTHE846217,NA,3079256016,NA,31
1085021000119106#,Hepatic ascites due to chronic alcoholic hepatitis,AlcoholConsumptionLevel3,3079256016#,1,0,1,8462171000006115#,Hepatic ascites due to chronic alcoholic hepatitis,^ESCTHE846217,NA,3079256016,NA,31
1082601000119104#,Ascites due to alcoholic cirrhosis (disorder),AlcoholConsumptionLevel3,3082321010#,1,0,1,8458711000006115#,Ascites due to alcoholic cirrhosis,^ESCTAS845871,NA,3082322015,NA,31
1082601000119104#,Ascites due to alcoholic cirrhosis,AlcoholConsumptionLevel3,3082322015#,1,0,1,8458711000006115#,Ascites due to alcoholic cirrhosis,^ESCTAS845871,NA,3082322015,NA,31
713181003#,Chronic alcoholic liver disease (disorder),AlcoholConsumptionLevel3,3288358017#,1,0,1,7700651000006119#,Chronic alcoholic liver disease,^ESCTCH770065,NA,3288362011,NA,31
713181003#,Chronic alcoholic liver disease,AlcoholConsumptionLevel3,3288362011#,1,0,1,7700651000006119#,Chronic alcoholic liver disease,^ESCTCH770065,NA,3288362011,NA,31
713370005#,Acute on chronic alcoholic liver disease (disorder),AlcoholConsumptionLevel3,3289052015#,1,0,1,7703061000006115#,Acute on chronic alcoholic liver disease,^ESCTAC770306,NA,3289055018,NA,31
713370005#,Acute on chronic alcoholic liver disease,AlcoholConsumptionLevel3,3289055018#,1,0,1,7703061000006115#,Acute on chronic alcoholic liver disease,^ESCTAC770306,NA,3289055018,NA,31
133301000119102#,Degenerative brain disorder caused by alcohol (disorder),AlcoholConsumptionLevel3,3289961017#,1,0,1,8041861000006111#,Degenerative brain disorder due to alcohol,^ESCTDE804186,NA,3290091018,NA,31
133301000119102#,Degenerative brain disorder caused by alcohol (disorder),AlcoholConsumptionLevel3,3289961017#,1,0,1,8041851000006114#,Degenerative brain disorder caused by alcohol,^ESCTDE804185,NA,3290021010,NA,31
135761000119101#,Cerebral degeneration due to alcoholism (disorder),AlcoholConsumptionLevel3,3289972010#,1,0,1,8042761000006112#,Cerebral degeneration due to alcoholism,^ESCTCE804276,NA,3290023013,NA,31
288041000119101#,Perceptual disturbance due to alcohol withdrawal,AlcoholConsumptionLevel3,3289982011#,1,0,1,8088761000006115#,Perceptual disturbance due to alcohol withdrawal,^ESCTPE808876,NA,3289982011,NA,31
133301000119102#,Degenerative brain disorder caused by alcohol,AlcoholConsumptionLevel3,3290021010#,1,0,1,8041861000006111#,Degenerative brain disorder due to alcohol,^ESCTDE804186,NA,3290091018,NA,31
133301000119102#,Degenerative brain disorder caused by alcohol,AlcoholConsumptionLevel3,3290021010#,1,0,1,8041851000006114#,Degenerative brain disorder caused by alcohol,^ESCTDE804185,NA,3290021010,NA,31
135761000119101#,Cerebral degeneration due to alcoholism,AlcoholConsumptionLevel3,3290023013#,1,0,1,8042761000006112#,Cerebral degeneration due to alcoholism,^ESCTCE804276,NA,3290023013,NA,31
133301000119102#,Degenerative brain disorder due to alcohol,AlcoholConsumptionLevel3,3290091018#,1,0,1,8041861000006111#,Degenerative brain disorder due to alcohol,^ESCTDE804186,NA,3290091018,NA,31
133301000119102#,Degenerative brain disorder due to alcohol,AlcoholConsumptionLevel3,3290091018#,1,0,1,8041851000006114#,Degenerative brain disorder caused by alcohol,^ESCTDE804185,NA,3290021010,NA,31
288041000119101#,Perceptual disturbance due to alcohol withdrawal (finding),AlcoholConsumptionLevel3,3290110015#,1,0,1,8088761000006115#,Perceptual disturbance due to alcohol withdrawal,^ESCTPE808876,NA,3289982011,NA,31
